The domain model 'ecoreDiff' describes the core structural elements and their relationships within the system.

The model defines 113 main class(es).
An association connects 'ecoreDiff_EModelElement' and 'ecoreDiff_EAnnotation'. From 'ecoreDiff_EModelElement', the role 'eModelElement' has cardinality 0..*, and from 'ecoreDiff_EAnnotation', the role 'EAnnotation' has cardinality 0..*.
An association connects 'ecoreDiff_DifferenceElement' and 'ecoreDiff_DifferenceModel'. From 'ecoreDiff_DifferenceElement', the role 'ecoreDiff_DifferenceElement' has cardinality 0..*, and from 'ecoreDiff_DifferenceModel', the role 'ecoreDiff_DifferenceModel' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_DeletedEAnnotation'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject110' has cardinality 0..*, and from 'ecoreDiff_DeletedEAnnotation', the role 'ecoreDiff_DeletedEAnnotation' has cardinality 0..*.
An association connects 'ecoreDiff_ChangedEAnnotation' and 'ecoreDiff_EAnnotation'. From 'ecoreDiff_ChangedEAnnotation', the role 'ecoreDiff_ChangedEAnnotation' has cardinality 0..*, and from 'ecoreDiff_EAnnotation', the role 'ecoreDiff_EAnnotation112' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_ChangedEAnnotation'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject115' has cardinality 0..*, and from 'ecoreDiff_ChangedEAnnotation', the role 'ecoreDiff_ChangedEAnnotation114' has cardinality 0..*.
An association connects 'ecoreDiff_DeletedEStringToStringMapEntry' and 'ecoreDiff_EObject'. From 'ecoreDiff_DeletedEStringToStringMapEntry', the role 'ecoreDiff_DeletedEStringToStringMapEntry' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject117' has cardinality 0..*.
An association connects 'ecoreDiff_EStringToStringMapEntry' and 'ecoreDiff_ChangedEStringToStringMapEntry'. From 'ecoreDiff_EStringToStringMapEntry', the role 'ecoreDiff_EStringToStringMapEntry119' has cardinality 0..*, and from 'ecoreDiff_ChangedEStringToStringMapEntry', the role 'ecoreDiff_ChangedEStringToStringMapEntry' has cardinality 0..*.
An association connects 'ecoreDiff_ChangedEStringToStringMapEntry' and 'ecoreDiff_EObject'. From 'ecoreDiff_ChangedEStringToStringMapEntry', the role 'ecoreDiff_ChangedEStringToStringMapEntry121' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject122' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_DeletedEObject'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject124' has cardinality 0..*, and from 'ecoreDiff_DeletedEObject', the role 'ecoreDiff_DeletedEObject' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_ChangedEObject'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject126' has cardinality 0..*, and from 'ecoreDiff_ChangedEObject', the role 'ecoreDiff_ChangedEObject' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_ChangedEObject'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject129' has cardinality 0..*, and from 'ecoreDiff_ChangedEObject', the role 'ecoreDiff_ChangedEObject128' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_DeletedEClass'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject131' has cardinality 0..*, and from 'ecoreDiff_DeletedEClass', the role 'ecoreDiff_DeletedEClass' has cardinality 0..*.
An association connects 'ecoreDiff_ChangedEClass' and 'ecoreDiff_EClass'. From 'ecoreDiff_ChangedEClass', the role 'ecoreDiff_ChangedEClass' has cardinality 0..*, and from 'ecoreDiff_EClass', the role 'ecoreDiff_EClass133' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_ChangedEClass'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject136' has cardinality 0..*, and from 'ecoreDiff_ChangedEClass', the role 'ecoreDiff_ChangedEClass135' has cardinality 0..*.
An association connects 'ecoreDiff_DeletedEClassifier' and 'ecoreDiff_EObject'. From 'ecoreDiff_DeletedEClassifier', the role 'ecoreDiff_DeletedEClassifier' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject138' has cardinality 0..*.
An association connects 'ecoreDiff_ChangedEClassifier' and 'ecoreDiff_EClassifier'. From 'ecoreDiff_ChangedEClassifier', the role 'ecoreDiff_ChangedEClassifier' has cardinality 0..*, and from 'ecoreDiff_EClassifier', the role 'ecoreDiff_EClassifier140' has cardinality 0..*.
An association connects 'ecoreDiff_ChangedEClassifier' and 'ecoreDiff_EObject'. From 'ecoreDiff_ChangedEClassifier', the role 'ecoreDiff_ChangedEClassifier142' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject143' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_DeletedENamedElement'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject145' has cardinality 0..*, and from 'ecoreDiff_DeletedENamedElement', the role 'ecoreDiff_DeletedENamedElement' has cardinality 0..*.
An association connects 'ecoreDiff_ChangedENamedElement' and 'ecoreDiff_ENamedElement'. From 'ecoreDiff_ChangedENamedElement', the role 'ecoreDiff_ChangedENamedElement' has cardinality 0..*, and from 'ecoreDiff_ENamedElement', the role 'ecoreDiff_ENamedElement' has cardinality 0..*.
An association connects 'ecoreDiff_ChangedENamedElement' and 'ecoreDiff_EObject'. From 'ecoreDiff_ChangedENamedElement', the role 'ecoreDiff_ChangedENamedElement148' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject149' has cardinality 0..*.
An association connects 'ecoreDiff_DeletedEPackage' and 'ecoreDiff_EObject'. From 'ecoreDiff_DeletedEPackage', the role 'ecoreDiff_DeletedEPackage' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject151' has cardinality 0..*.
An association connects 'ecoreDiff_ChangedEPackage' and 'ecoreDiff_EPackage'. From 'ecoreDiff_ChangedEPackage', the role 'ecoreDiff_ChangedEPackage' has cardinality 0..*, and from 'ecoreDiff_EPackage', the role 'ecoreDiff_EPackage' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_ChangedEPackage'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject155' has cardinality 0..*, and from 'ecoreDiff_ChangedEPackage', the role 'ecoreDiff_ChangedEPackage154' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_DeletedEFactory'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject157' has cardinality 0..*, and from 'ecoreDiff_DeletedEFactory', the role 'ecoreDiff_DeletedEFactory' has cardinality 0..*.
An association connects 'ecoreDiff_ChangedEFactory' and 'ecoreDiff_EFactory'. From 'ecoreDiff_ChangedEFactory', the role 'ecoreDiff_ChangedEFactory' has cardinality 0..*, and from 'ecoreDiff_EFactory', the role 'ecoreDiff_EFactory' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_ChangedEFactory'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject161' has cardinality 0..*, and from 'ecoreDiff_ChangedEFactory', the role 'ecoreDiff_ChangedEFactory160' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_DeletedEDataType'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject163' has cardinality 0..*, and from 'ecoreDiff_DeletedEDataType', the role 'ecoreDiff_DeletedEDataType' has cardinality 0..*.
An association connects 'ecoreDiff_EDataType' and 'ecoreDiff_ChangedEDataType'. From 'ecoreDiff_EDataType', the role 'ecoreDiff_EDataType165' has cardinality 0..*, and from 'ecoreDiff_ChangedEDataType', the role 'ecoreDiff_ChangedEDataType' has cardinality 0..*.
An association connects 'ecoreDiff_ChangedEDataType' and 'ecoreDiff_EObject'. From 'ecoreDiff_ChangedEDataType', the role 'ecoreDiff_ChangedEDataType167' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject168' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_DeletedETypeParameter'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject170' has cardinality 0..*, and from 'ecoreDiff_DeletedETypeParameter', the role 'ecoreDiff_DeletedETypeParameter' has cardinality 0..*.
An association connects 'ecoreDiff_ETypeParameter' and 'ecoreDiff_ChangedETypeParameter'. From 'ecoreDiff_ETypeParameter', the role 'ecoreDiff_ETypeParameter172' has cardinality 0..*, and from 'ecoreDiff_ChangedETypeParameter', the role 'ecoreDiff_ChangedETypeParameter' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_ChangedETypeParameter'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject175' has cardinality 0..*, and from 'ecoreDiff_ChangedETypeParameter', the role 'ecoreDiff_ChangedETypeParameter174' has cardinality 0..*.
An association connects 'ecoreDiff_DeletedEGenericType' and 'ecoreDiff_EObject'. From 'ecoreDiff_DeletedEGenericType', the role 'ecoreDiff_DeletedEGenericType' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject177' has cardinality 0..*.
An association connects 'ecoreDiff_EGenericType' and 'ecoreDiff_ChangedEGenericType'. From 'ecoreDiff_EGenericType', the role 'ecoreDiff_EGenericType179' has cardinality 0..*, and from 'ecoreDiff_ChangedEGenericType', the role 'ecoreDiff_ChangedEGenericType' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_ChangedEGenericType'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject182' has cardinality 0..*, and from 'ecoreDiff_ChangedEGenericType', the role 'ecoreDiff_ChangedEGenericType181' has cardinality 0..*.
An association connects 'ecoreDiff_DeletedEClassifier_Wildcard' and 'ecoreDiff_EObject'. From 'ecoreDiff_DeletedEClassifier_Wildcard', the role 'ecoreDiff_DeletedEClassifier_Wildcard' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject184' has cardinality 0..*.
An association connects 'ecoreDiff_EClassifier_Wildcard' and 'ecoreDiff_ChangedEClassifier_Wildcard'. From 'ecoreDiff_EClassifier_Wildcard', the role 'ecoreDiff_EClassifier_Wildcard' has cardinality 0..*, and from 'ecoreDiff_ChangedEClassifier_Wildcard', the role 'ecoreDiff_ChangedEClassifier_Wildcard' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_ChangedEClassifier_Wildcard'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject188' has cardinality 0..*, and from 'ecoreDiff_ChangedEClassifier_Wildcard', the role 'ecoreDiff_ChangedEClassifier_Wildcard187' has cardinality 0..*.
An association connects 'ecoreDiff_DeletedEOperation' and 'ecoreDiff_EObject'. From 'ecoreDiff_DeletedEOperation', the role 'ecoreDiff_DeletedEOperation' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject190' has cardinality 0..*.
An association connects 'ecoreDiff_ChangedEOperation' and 'ecoreDiff_EOperation'. From 'ecoreDiff_ChangedEOperation', the role 'ecoreDiff_ChangedEOperation' has cardinality 0..*, and from 'ecoreDiff_EOperation', the role 'ecoreDiff_EOperation192' has cardinality 0..*.
An association connects 'ecoreDiff_ChangedEOperation' and 'ecoreDiff_EObject'. From 'ecoreDiff_ChangedEOperation', the role 'ecoreDiff_ChangedEOperation194' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject195' has cardinality 0..*.
An association connects 'ecoreDiff_DeletedETypedElement' and 'ecoreDiff_EObject'. From 'ecoreDiff_DeletedETypedElement', the role 'ecoreDiff_DeletedETypedElement' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject197' has cardinality 0..*.
An association connects 'ecoreDiff_ETypedElement' and 'ecoreDiff_ChangedETypedElement'. From 'ecoreDiff_ETypedElement', the role 'ecoreDiff_ETypedElement199' has cardinality 0..*, and from 'ecoreDiff_ChangedETypedElement', the role 'ecoreDiff_ChangedETypedElement' has cardinality 0..*.
An association connects 'ecoreDiff_ChangedETypedElement' and 'ecoreDiff_EObject'. From 'ecoreDiff_ChangedETypedElement', the role 'ecoreDiff_ChangedETypedElement201' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject202' has cardinality 0..*.
An association connects 'ecoreDiff_DeletedEParameter' and 'ecoreDiff_EObject'. From 'ecoreDiff_DeletedEParameter', the role 'ecoreDiff_DeletedEParameter' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject204' has cardinality 0..*.
An association connects 'ecoreDiff_ChangedEParameter' and 'ecoreDiff_EParameter'. From 'ecoreDiff_ChangedEParameter', the role 'ecoreDiff_ChangedEParameter' has cardinality 0..*, and from 'ecoreDiff_EParameter', the role 'ecoreDiff_EParameter' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_ChangedEParameter'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject208' has cardinality 0..*, and from 'ecoreDiff_ChangedEParameter', the role 'ecoreDiff_ChangedEParameter207' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_DeletedEAttribute'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject210' has cardinality 0..*, and from 'ecoreDiff_DeletedEAttribute', the role 'ecoreDiff_DeletedEAttribute' has cardinality 0..*.
An association connects 'ecoreDiff_EAttribute' and 'ecoreDiff_ChangedEAttribute'. From 'ecoreDiff_EAttribute', the role 'ecoreDiff_EAttribute212' has cardinality 0..*, and from 'ecoreDiff_ChangedEAttribute', the role 'ecoreDiff_ChangedEAttribute' has cardinality 0..*.
An association connects 'ecoreDiff_ChangedEAttribute' and 'ecoreDiff_EObject'. From 'ecoreDiff_ChangedEAttribute', the role 'ecoreDiff_ChangedEAttribute214' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject215' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_DeletedEStructuralFeature'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject217' has cardinality 0..*, and from 'ecoreDiff_DeletedEStructuralFeature', the role 'ecoreDiff_DeletedEStructuralFeature' has cardinality 0..*.
An association connects 'ecoreDiff_EStructuralFeature' and 'ecoreDiff_ChangedEStructuralFeature'. From 'ecoreDiff_EStructuralFeature', the role 'ecoreDiff_EStructuralFeature219' has cardinality 0..*, and from 'ecoreDiff_ChangedEStructuralFeature', the role 'ecoreDiff_ChangedEStructuralFeature' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_ChangedEStructuralFeature'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject222' has cardinality 0..*, and from 'ecoreDiff_ChangedEStructuralFeature', the role 'ecoreDiff_ChangedEStructuralFeature221' has cardinality 0..*.
An association connects 'ecoreDiff_DeletedEStructuralFeature_Wildcard' and 'ecoreDiff_EObject'. From 'ecoreDiff_DeletedEStructuralFeature_Wildcard', the role 'ecoreDiff_DeletedEStructuralFeature_Wildcard' has cardinality 0..*, and from 'ecoreDiff_EObject', the role 'ecoreDiff_EObject224' has cardinality 0..*.
An association connects 'ecoreDiff_ChangedEStructuralFeature_Wildcard' and 'ecoreDiff_EStructuralFeature_Wildcard'. From 'ecoreDiff_ChangedEStructuralFeature_Wildcard', the role 'ecoreDiff_ChangedEStructuralFeature_Wildcard' has cardinality 0..*, and from 'ecoreDiff_EStructuralFeature_Wildcard', the role 'ecoreDiff_EStructuralFeature_Wildcard' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_ChangedEStructuralFeature_Wildcard'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject228' has cardinality 0..*, and from 'ecoreDiff_ChangedEStructuralFeature_Wildcard', the role 'ecoreDiff_ChangedEStructuralFeature_Wildcard227' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_DeletedEReference'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject230' has cardinality 0..*, and from 'ecoreDiff_DeletedEReference', the role 'ecoreDiff_DeletedEReference' has cardinality 0..*.
An association connects 'ecoreDiff_EReference' and 'ecoreDiff_ChangedEReference'. From 'ecoreDiff_EReference', the role 'ecoreDiff_EReference232' has cardinality 0..*, and from 'ecoreDiff_ChangedEReference', the role 'ecoreDiff_ChangedEReference' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_ChangedEReference'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject235' has cardinality 0..*, and from 'ecoreDiff_ChangedEReference', the role 'ecoreDiff_ChangedEReference234' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_DeletedEEnum'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject237' has cardinality 0..*, and from 'ecoreDiff_DeletedEEnum', the role 'ecoreDiff_DeletedEEnum' has cardinality 0..*.
An association connects 'ecoreDiff_EEnum' and 'ecoreDiff_ChangedEEnum'. From 'ecoreDiff_EEnum', the role 'ecoreDiff_EEnum' has cardinality 0..*, and from 'ecoreDiff_ChangedEEnum', the role 'ecoreDiff_ChangedEEnum' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_ChangedEEnum'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject241' has cardinality 0..*, and from 'ecoreDiff_ChangedEEnum', the role 'ecoreDiff_ChangedEEnum240' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_DeletedEEnumLiteral'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject243' has cardinality 0..*, and from 'ecoreDiff_DeletedEEnumLiteral', the role 'ecoreDiff_DeletedEEnumLiteral' has cardinality 0..*.
An association connects 'ecoreDiff_EEnumLiteral' and 'ecoreDiff_ChangedEEnumLiteral'. From 'ecoreDiff_EEnumLiteral', the role 'ecoreDiff_EEnumLiteral' has cardinality 0..*, and from 'ecoreDiff_ChangedEEnumLiteral', the role 'ecoreDiff_ChangedEEnumLiteral' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_ChangedEEnumLiteral'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject247' has cardinality 0..*, and from 'ecoreDiff_ChangedEEnumLiteral', the role 'ecoreDiff_ChangedEEnumLiteral246' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_DeletedEModelElement'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject249' has cardinality 0..*, and from 'ecoreDiff_DeletedEModelElement', the role 'ecoreDiff_DeletedEModelElement' has cardinality 0..*.
An association connects 'ecoreDiff_EModelElement' and 'ecoreDiff_ChangedEModelElement'. From 'ecoreDiff_EModelElement', the role 'ecoreDiff_EModelElement' has cardinality 0..*, and from 'ecoreDiff_ChangedEModelElement', the role 'ecoreDiff_ChangedEModelElement' has cardinality 0..*.
An association connects 'ecoreDiff_EObject' and 'ecoreDiff_ChangedEModelElement'. From 'ecoreDiff_EObject', the role 'ecoreDiff_EObject253' has cardinality 0..*, and from 'ecoreDiff_ChangedEModelElement', the role 'ecoreDiff_ChangedEModelElement252' has cardinality 0..*.
